Sample,GRF_real,GRF_predito,Resíduo
8251,758.395790607673,538.1599,220.2359
8252,698.10510274078,539.406,158.6991
8253,835.293886499332,544.4374,290.8564
8254,890.950721678184,518.4421,372.5086
8255,886.468869051242,475.0122,411.4567
8256,24.8231848085352,124.3645,-99.54129
8257,0,181.151,-181.151
8258,0,112.8676,-112.8676
8259,377.03790997756,374.3524,2.685462
8260,675.912070625515,542.6918,133.2203
8261,425.929034551737,118.0578,307.8713
8262,6,119.3672,-113.3672
8263,0,57.71247,-57.71247
8264,0,11.11214,-11.11214
8265,634.305426112352,597.5051,36.8003
8266,803.32224360803,553.5056,249.8166
8267,770.788667032327,515.8578,254.9309
8268,732.770873789223,507.7473,225.0236
8269,886.893086954374,504.6234,382.2697
8270,933.008765573259,571.4097,361.5991
8271,957.346614550655,587.1299,370.2167
8272,558.441698700913,219.8092,338.6325
8273,0,123.2572,-123.2572
8274,0,101.0987,-101.0987
8275,113.173960424571,337.2341,-224.0602
8276,671.011952240546,536.6052,134.4068
8277,851.511809395854,475.8553,375.6565
8278,665.956090456788,460.1091,205.847
8279,813.45296411142,497.8485,315.6044
8280,946.405220736167,465.2167,481.1885
8281,312.116850039384,317.0711,-4.954226
8282,306.848179291623,280.3831,26.46512
8283,285.568354386452,282.5669,3.001429
8284,305.583810043928,282.4399,23.14393
8285,301.539383030274,283.7943,17.7451
8286,330.31176066451,283.4843,46.82748
8287,334.610632078199,282.9175,51.69312
8288,374.265744134692,283.2205,91.04529
8289,368.246193650455,283.5428,84.70335
8290,0,127.0904,-127.0904
8291,0,116.4382,-116.4382
8292,2.36574096139799,145.246,-142.8803
8293,277.194620410143,408.1876,-130.993
8294,666.480646755857,434.8832,231.5974
8295,661.720913649189,428.1031,233.6178
8296,826.987914752668,541.0334,285.9545
8297,913.087505903326,643.7778,269.3097
8298,968.444488523818,708.6127,259.8318
8299,71.405370423743,138.7098,-67.30445
8300,15.9073171483627,135.5158,-119.6084
8301,0,84.89351,-84.89351
8302,659.943023335114,603.0053,56.93771
8303,741.878287374213,608.8666,133.0116
8304,592.632327236737,532.9666,59.66571
8305,759.158624049072,575.7789,183.3797
8306,520.634826714324,440.6934,79.94144
8307,0,64.17671,-64.17671
8308,1.21130924095309,37.61699,-36.40569
8309,708.053542855146,568.7642,139.2894
8310,883.81119551859,594.6468,289.1644
8311,404.947567384118,405.0632,-0.115604
8312,817.340967045259,615.4952,201.8457
8313,804.388163227135,609.3441,195.0441
8314,734.32188290973,580.4841,153.8378
8315,625.420528702068,567.2507,58.16986
8316,381.080096437931,110.1487,270.9314
8317,0,78.11717,-78.11717
8318,786.218468709314,537.0634,249.1551
